"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotatedResult.boundingBoxes","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Approve","Reject"
"39HYCOOPLV970WMUPILYJOSW6RLMD0","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","338JKRMM2ENPXVG04DJLP27I9ZZAH0","A3UC4JITM1QD1M","Submitted","Thu Mar 11 18:10:19 PST 2021","Thu Mar 11 18:10:56 PST 2021","Sun Mar 14 19:10:56 PDT 2021","","","","37","100% (46/46)","100% (46/46)","100% (46/46)","https://greater-heights.s3-us-west-2.amazonaws.com/0864_179.jpg","[{""height"":55,""label"":""Manhole"",""left"":218,""top"":394,""width"":72}]","640","640"
"39HYCOOPLV970WMUPILYJOSW6RLMD0","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","3N8OEVH1FZEORGWOI9JTA6OOA2IOO2","A2PJDV432CE9BV","Submitted","Thu Mar 11 18:19:20 PST 2021","Thu Mar 11 18:19:49 PST 2021","Sun Mar 14 19:19:49 PDT 2021","","","","29","100% (11/11)","100% (11/11)","100% (11/11)","https://greater-heights.s3-us-west-2.amazonaws.com/0864_179.jpg","[{""height"":4,""label"":""Inlet"",""left"":274,""top"":297,""width"":22}]","640","640"
"39HYCOOPLV970WMUPILYJOSW6RLMD0","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","3QXNC7EIPQJ0HC0ZEZY0NFXHH0H09B","A21G010TCSMZZ8","Submitted","Thu Mar 11 18:22:39 PST 2021","Thu Mar 11 18:23:00 PST 2021","Sun Mar 14 19:23:00 PDT 2021","","","","21","100% (711/711)","100% (711/711)","100% (711/711)","https://greater-heights.s3-us-west-2.amazonaws.com/0864_179.jpg","[{""height"":11,""label"":""Inlet"",""left"":270,""top"":293,""width"":30}]","640","640"
"39HYCOOPLV970WMUPILYJOSW6RLMD0","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","3XUHV3NRVSMSRP4J9HS4HRRWHL0H53","ABBHVKPQIC5PV","Submitted","Thu Mar 11 18:25:48 PST 2021","Thu Mar 11 18:26:31 PST 2021","Sun Mar 14 19:26:31 PDT 2021","","","","43","100% (1297/1297)","100% (1297/1297)","100% (1297/1297)","https://greater-heights.s3-us-west-2.amazonaws.com/0864_179.jpg","[{""height"":16,""label"":""Manhole"",""left"":545,""top"":297,""width"":41}]","640","640"
"3SMIWMMK78TPMARUFFHA2MYBQTUWUB","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","388U7OUMFFP6LCWL8GYME0XBNMO0RZ","A3U7KCX5530RT4","Submitted","Thu Mar 11 18:29:56 PST 2021","Thu Mar 11 18:30:36 PST 2021","Sun Mar 14 19:30:36 PDT 2021","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","https://greater-heights.s3-us-west-2.amazonaws.com/1782_269.jpg","[{""height"":11,""label"":""Inlet"",""left"":54,""top"":286,""width"":32},{""height"":11,""label"":""Manhole"",""left"":29,""top"":295,""width"":33},{""height"":13,""label"":""Manhole"",""left"":515,""top"":282,""width"":38},{""height"":13,""label"":""Manhole"",""left"":337,""top"":296,""width"":33}]","640","640"
"3SMIWMMK78TPMARUFFHA2MYBQTUWUB","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","3IOEN3P9SF7D6IJJCBZOHAPPWRG61A","A3S5DWMCT53P8","Submitted","Thu Mar 11 18:30:43 PST 2021","Thu Mar 11 18:31:30 PST 2021","Sun Mar 14 19:31:30 PDT 2021","","","","47","100% (1925/1925)","100% (1925/1925)","100% (1925/1925)","https://greater-heights.s3-us-west-2.amazonaws.com/1782_269.jpg","[{""height"":11,""label"":""Manhole"",""left"":339,""top"":297,""width"":28},{""height"":10,""label"":""Inlet"",""left"":56,""top"":288,""width"":33},{""height"":13,""label"":""Manhole"",""left"":30,""top"":294,""width"":36}]","640","640"
"3SMIWMMK78TPMARUFFHA2MYBQTUWUB","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","3SB5N7Y3OBSFWMN7S54AFWJ4LDE0G4","A2MDKWX5NJE6Y3","Submitted","Thu Mar 11 18:35:15 PST 2021","Thu Mar 11 18:36:29 PST 2021","Sun Mar 14 19:36:29 PDT 2021","","","","74","100% (725/725)","100% (725/725)","100% (690/690)","https://greater-heights.s3-us-west-2.amazonaws.com/1782_269.jpg","[{""height"":12,""label"":""Manhole"",""left"":338,""top"":296,""width"":29},{""height"":12,""label"":""Inlet"",""left"":51,""top"":283,""width"":43}]","640","640"
"3SMIWMMK78TPMARUFFHA2MYBQTUWUB","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","3X1FV8S5J5FVPNONV2SZ0P9UF9PVGP","A2RLY0MUZQ1R1G","Submitted","Thu Mar 11 18:29:13 PST 2021","Thu Mar 11 18:30:07 PST 2021","Sun Mar 14 19:30:07 PDT 2021","","","","54","100% (2924/2924)","100% (2924/2924)","100% (2924/2924)","https://greater-heights.s3-us-west-2.amazonaws.com/1782_269.jpg","[{""height"":14,""label"":""Manhole"",""left"":339,""top"":297,""width"":29},{""height"":13,""label"":""Manhole"",""left"":29,""top"":293,""width"":30}]","640","640"
"366FYU4PUNDH2E0R01J2ATIDHYRKEM","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","32Z9ZLUT1T8EZZA1EWO3QXRNYG4OHE","A308VDNYF180ZF","Submitted","Thu Mar 11 18:18:50 PST 2021","Thu Mar 11 18:19:48 PST 2021","Sun Mar 14 19:19:48 PDT 2021","","","","58","100% (26/26)","100% (26/26)","100% (26/26)","https://greater-heights.s3-us-west-2.amazonaws.com/2001_359.jpg","[{""height"":9,""label"":""Manhole"",""left"":365,""top"":267,""width"":26},{""height"":19,""label"":""Inlet"",""left"":221,""top"":261,""width"":25},{""height"":16,""label"":""Inlet"",""left"":425,""top"":263,""width"":25}]","640","640"
"366FYU4PUNDH2E0R01J2ATIDHYRKEM","3JPJI0S3VVH68DFNZNSUYHM3QPU9QT","Draw bounding boxes around manholes and inlets","Draw bounding boxes around all the occurances of manholes and inlets","bounding box","$0.01","Thu Mar 11 11:16:48 PST 2021","4","BatchId:4363963;OriginalHitTemplateId:928390838;","300","259200","Thu Mar 18 12:16:48 PDT 2021","","","3N4BPTXIOGG0EUV6G3392VZ48JTKUO","A3LIE6Q2EGABU6","Submitted","Thu Mar 11 17:58:37 PST 2021","Thu Mar 11 17:58:51 PST 2021","Sun Mar 14 18:58:51 PDT 2021","","","","14","100% (1995/1995)","100% (1995/1995)","100% (1995/1995)","https://greater-heights.s3-us-west-2.amazonaws.com/2001_359.jpg","[{""height"":49,""label"":""Inlet"",""left"":206,""top"":254,""width"":34},{""height"":42,""label"":""Inlet"",""left"":439,""top"":256,""width"":33},{""height"":16,""label"":""Manhole"",""left"":358,""top"":266,""width"":49}]","640","640"
